size_grid,lr_stat,threshold_hat
20.540029590684213,7.839165874154324,24.810079067904798
20.554310692614717,7.5589065861769775,24.810079067904798
20.56859179454522,7.286230022026495,24.810079067904798
20.582872896475724,7.020998159570862,24.810079067904798
20.597153998406228,6.763074244412393,24.810079067904798
20.61143510033673,6.5123227898857925,24.810079067904798
20.625716202267235,6.268609577061729,24.810079067904798
20.63999730419774,6.031801654743305,24.810079067904798
20.654278406128242,5.8017673394679905,24.810079067904798
20.668559508058745,5.578376215508778,24.810079067904798
20.68284060998925,5.361499134870004,24.810079067904798
20.697121711919753,5.151008217292399,24.810079067904798
20.711402813850256,4.946776850250104,24.810079067904798
20.72568391578076,4.748679688950176,24.810079067904798
20.739965017711263,4.556592656335627,24.810079067904798
20.754246119641767,4.370392943080808,24.810079067904798
20.76852722157227,4.189959007597026,24.810079067904798
20.782808323502774,4.015170576028012,24.810079067904798
20.797089425433278,3.8459086422513034,24.810079067904798
20.81137052736378,3.682055467879934,24.810079067904798
20.825651629294285,3.523494582259018,24.810079067904798
20.83993273122479,3.37011078246869,24.810079067904798
20.854213833155292,3.221790133324226,24.810079067904798
20.868494935085796,3.0784199673722132,24.810079067904798
20.8827760370163,2.9398888848959612,24.810079067904798
20.897057138946803,2.806086753911667,24.810079067904798
20.911338240877306,2.676904710168538,24.810079067904798
20.92561934280781,2.552235157152285,24.810079067904798
20.939900444738313,2.4319717660801907,24.810079067904798
20.954181546668817,2.3160094759046017,24.810079067904798
20.96846264859932,2.204244493312813,24.810079067904798
20.982743750529824,2.0965742927240774,24.810079067904798
20.997024852460328,1.9928976162933618,24.810079067904798
21.01130595439083,1.8931144739090926,24.810079067904798
21.025587056321335,1.7971261431932235,24.810079067904798
21.03986815825184,1.7048351695032464,24.810079067904798
21.054149260182342,1.6161453659286835,24.810079067904798
21.06843036211285,1.5309618132947203,24.810079067904798
21.08271146404335,1.4491908601596069,24.810079067904798
21.096992565973856,1.3707401228159428,24.810079067904798
21.11127366790436,1.2955184852903554,24.810079067904798
21.125554769834864,1.2234360993439095,24.810079067904798
21.139835871765367,1.1544043844705834,24.810079067904798
21.15411697369587,1.0883360278994951,24.810079067904798
21.168398075626374,1.0251449845933671,24.810079067904798
21.182679177556878,0.9647464772488259,24.810079067904798
21.19696027948738,0.9070569962968954,24.810079067904798
21.211241381417885,0.8519942999020232,24.810079067904798
21.22552248334839,0.7994774139631717,24.810079067904798
21.239803585278892,0.7494266321135301,24.810079067904798
21.254084687209396,0.7017635157194408,24.810079067904798
21.2683657891399,0.6564108938821467,24.810079067904798
21.282646891070403,0.6132928634365845,24.810079067904798
21.296927993000907,0.5723347889515306,24.810079067904798
21.31120909493141,0.5334633027303575,24.810079067904798
21.325490196861914,0.4966063048097138,24.810079067904798
21.339771298792417,0.46169296296074713,24.810079067904798
21.35405240072292,0.4286537126887006,24.810079067904798
21.368333502653424,0.39742025723242863,24.810079067904798
21.382614604583928,0.3679255675653,24.810079067904798
21.39689570651443,0.3401038823942405,24.810079067904798
21.411176808444935,0.31389070816058545,24.810079067904798
21.42545791037544,0.289222819039607,24.810079067904798
21.439739012305942,0.26603825694027344,24.810079067904798
21.454020114236446,0.24427633150617523,24.810079067904798
21.46830121616695,0.2238776201143478,24.810079067904798
21.482582318097453,0.20478396787617614,24.810079067904798
21.496863420027957,0.18693848763711496,24.810079067904798
21.51114452195846,0.17028555997637007,24.810079067904798
21.525425623888964,0.1547708332074963,24.810079067904798
21.539706725819467,0.140341223377721,24.810079067904798
21.55398782774997,0.12694491426873353,24.810079067904798
21.568268929680475,0.1145313573958686,24.810079067904798
21.582550031610978,0.10305127200863407,24.810079067904798
21.59683113354148,0.09245664509052666,24.810079067904798
21.611112235471985,0.0827007313592564,24.810079067904798
21.62539333740249,0.07373805326629176,24.810079067904798
21.639674439332993,0.0655244009972474,24.810079067904798
21.653955541263496,0.05801683247179452,24.810079067904798
21.668236643194,0.051173673343539325,24.810079067904798
21.682517745124503,0.04495451700028707,24.810079067904798
21.696798847055007,0.039320224563620415,24.810079067904798
21.71107994898551,0.03423292488938937,24.810079067904798
21.725361050916014,0.029656014567294733,24.810079067904798
21.739642152846518,0.02555415792118226,24.810079067904798
21.75392325477702,0.021893287008893775,24.810079067904798
21.768204356707525,0.018640601622224588,24.810079067904798
21.78248545863803,0.01576456928710719,24.810079067904798
21.796766560568532,0.013234925263398966,24.810079067904798
21.811047662499035,0.01102267254505173,24.810079067904798
21.82532876442954,0.009100081860062472,24.810079067904798
21.839609866360043,0.007440691670355525,24.810079067904798
21.853890968290546,0.006019308171971823,24.810079067904798
21.86817207022105,0.004812005294987288,24.810079067904798
21.882453172151553,0.0037961247034049156,24.810079067904798
21.896734274082057,0.0029502757953686998,24.810079067904798
21.91101537601256,0.0022543357029689124,24.810079067904798
21.925296477943064,0.0016894492923667447,24.810079067904798
21.939577579873568,0.0012380291637306773,24.810079067904798
21.95385868180407,0.0008837556512662373,24.810079067904798
21.968139783734575,0.0006115768232000115,24.810079067904798
21.98242088566508,0.0004077084817805291,24.810079067904798
21.996701987595582,0.0002596341632953255,24.810079067904798
22.010983089526086,0.00015610513805306106,24.810079067904798
22.02526419145659,8.714041038198787e-05,24.810079067904798
22.039545293387093,4.402671865125459e-05,24.810079067904798
22.053826395317596,1.9318535242170366e-05,24.810079067904798
22.0681074972481,6.838066573785519e-06,24.810079067904798
22.082388599178604,1.6752530876304473e-06,24.810079067904798
22.096669701109107,1.8776925154763118e-07,24.810079067904798
22.11095080303961,1.0235612944387284e-09,24.810079067904798
22.125231904970114,8.158538944994293e-09,24.810079067904798
22.13951300690062,3.700507334833638e-07,24.810079067904798
22.15379410883112,2.5153107207188004e-06,24.810079067904798
22.16807521076163,9.140283103407405e-06,24.810079067904798
22.18235631269213,2.4209046509427658e-05,24.810079067904798
22.196637414622636,5.2953413596425696e-05,24.810079067904798
22.21091851655314,0.00010187293104855729,24.810079067904798
22.225199618483643,0.0001787348795722964,24.810079067904798
22.239480720414146,0.00029257427390646623,24.810079067904798
22.25376182234465,0.00045369386281239393,24.810079067904798
22.268042924275154,0.0006736641290792718,24.810079067904798
22.282324026205657,0.0009653232895306191,24.810079067904798
22.29660512813616,0.0013427772950039068,24.810079067904798
22.310886230066664,0.0018213998303579111,24.810079067904798
22.325167331997168,0.002417832314520405,24.810079067904798
22.33944843392767,0.003149983900382196,24.810079067904798
22.353729535858175,0.004037031474934642,24.810079067904798
22.36801063778868,0.005099419659094371,24.810079067904798
22.382291739719182,0.006358860807911487,24.810079067904798
22.396572841649686,0.007838335010421584,24.810079067904798
22.41085394358019,0.009562090089663276,24.810079067904798
22.425135045510693,0.01155564160271952,24.810079067904798
22.439416147441197,0.013845772840699884,24.810079067904798
22.4536972493717,0.016460534828772404,24.810079067904798
22.467978351302204,0.019429246326073523,24.810079067904798
22.482259453232707,0.022782493825792997,24.810079067904798
22.49654055516321,0.026552131555106724,24.810079067904798
22.510821657093715,0.03077128147533549,24.810079067904798
22.525102759024218,0.0354743332818517,24.810079067904798
22.53938386095472,0.04069694440368095,24.810079067904798
22.553664962885225,0.04647604000433024,24.810079067904798
22.56794606481573,0.05284981298110255,24.810079067904798
22.582227166746232,0.05985772396543501,24.810079067904798
22.596508268676736,0.06754050132274196,24.810079067904798
22.61078937060724,0.07594014115232821,24.810079067904798
22.625070472537743,0.08509990728771101,24.810079067904798
22.639351574468247,0.09506433129645013,24.810079067904798
22.65363267639875,0.10587921247990643,24.810079067904798
22.667913778329254,0.11759161787385908,24.810079067904798
22.682194880259757,0.13024988224771863,24.810079067904798
22.69647598219026,0.1439036081049812,24.810079067904798
22.710757084120765,0.15860366568344741,24.810079067904798
22.72503818605127,0.17440219295467113,24.810079067904798
22.739319287981772,0.19135259562453974,24.810079067904798
22.753600389912275,0.20950954713232567,24.810079067904798
22.76788149184278,0.2289289886520784,24.810079067904798
22.782162593773283,0.24966812909131564,24.810079067904798
22.796443695703786,0.271785445092057,24.810079067904798
22.81072479763429,0.29534068103039207,24.810079067904798
22.825005899564793,0.3203948490153583,24.810079067904798
22.839287001495297,0.3470102288913468,24.810079067904798
22.8535681034258,0.37525036823610664,24.810079067904798
22.867849205356304,0.405180082361548,24.810079067904798
22.882130307286808,0.436865454313772,24.810079067904798
22.89641140921731,0.47037383487293105,24.810079067904798
22.910692511147815,0.505773842552347,24.810079067904798
22.92497361307832,0.5431353636001822,24.810079067904798
22.939254715008822,0.5825295519990294,24.810079067904798
22.953535816939326,0.6240288294646065,24.810079067904798
22.96781691886983,0.6677068854474159,24.810079067904798
22.982098020800333,0.7136386771307842,24.810079067904798
22.996379122730836,0.7619004294332539,24.810079067904798
23.01066022466134,0.8125696350072261,24.810079067904798
23.024941326591843,0.8657250542386953,24.810079067904798
23.039222428522347,0.9214467152483686,24.810079067904798
23.05350353045285,0.9798159138895652,24.810079067904798
23.067784632383354,1.0409152137515374,24.810079067904798
23.082065734313858,1.1048284461555977,24.810079067904798
23.09634683624436,1.1716407101591129,24.810079067904798
23.110627938174865,1.241438372552217,24.810079067904798
23.12490904010537,1.3143090678587557,24.810079067904798
23.139190142035872,1.3903416983374157,24.810079067904798
23.153471243966376,1.4696264339806413,24.810079067904798
23.16775234589688,1.552254712514903,24.810079067904798
23.182033447827386,1.6383192394016526,24.810079067904798
23.196314549757886,1.7279139878335323,24.810079067904798
23.210595651688394,1.821134198740356,24.810079067904798
23.224876753618894,1.9180763807847279,24.810079067904798
23.2391578555494,2.018838310363279,24.810079067904798
23.2534389574799,2.123519031606306,24.810079067904798
23.267720059410408,2.2322188563777243,24.810079067904798
23.282001161340908,2.345039364277685,24.810079067904798
23.296282263271415,2.462083402637786,24.810079067904798
23.310563365201915,2.5834550865259343,24.810079067904798
23.324844467132422,2.7092597987421336,24.810079067904798
23.339125569062926,2.8396041898211766,24.810079067904798
23.35340667099343,2.9745961780314536,24.810079067904798
23.367687772923933,3.114344949376655,24.810079067904798
23.381968874854437,3.25896095759413,24.810079067904798
23.39624997678494,3.4085559241530055,24.810079067904798
23.410531078715444,3.56324283825955,24.810079067904798
23.424812180645947,3.723135956852268,24.810079067904798
23.43909328257645,3.8883508046041366,24.810079067904798
23.453374384506954,4.059004173923162,24.810079067904798
23.467655486437458,4.235214124948906,24.810079067904798
23.48193658836796,4.417099985556919,24.810079067904798
23.496217690298465,4.604782351356284,24.810079067904798
23.51049879222897,4.798383085690112,24.810079067904798
23.524779894159472,4.998025319637209,24.810079067904798
23.539060996089976,5.203833452006009,24.810079067904798
23.55334209802048,5.415933149342792,24.810079067904798
23.567623199950983,5.634451345926774,24.810079067904798
23.581904301881487,5.859516243771202,24.810079067904798
23.59618540381199,6.091257312623959,24.810079067904798
23.610466505742494,6.329805289967631,24.810079067904798
23.624747607672997,6.575292181013192,24.810079067904798
23.6390287096035,6.827851258713743,24.810079067904798
23.653309811534005,7.087617063750753,24.810079067904798
23.667590913464508,7.3547254045436095,24.810079067904798
23.68187201539501,7.629313357243135,24.810079067904798
23.696153117325515,7.9115192657327285,24.810079067904798
23.71043421925602,8.201482741633935,24.810079067904798
23.724715321186522,8.49934466429958,24.810079067904798
23.738996423117026,8.80524718081794,24.810079067904798
23.75327752504753,9.119333706010616,24.810079067904798
23.767558626978033,9.44174892243172,24.810079067904798
23.781839728908537,9.772638780370828,24.810079067904798
23.79612083083904,10.112150497853914,24.810079067904798
23.810401932769544,10.460432560636322,24.810079067904798
23.824683034700048,10.817634722212977,24.810079067904798
23.83896413663055,11.183908003805577,24.810079067904798
23.853245238561055,11.55940469437548,24.810079067904798
23.86752634049156,11.944278350616464,24.810079067904798
23.881807442422062,12.338683796957206,24.810079067904798
23.896088544352565,12.74277712556047,24.810079067904798
23.91036964628307,13.156715696318601,24.810079067904798
23.924650748213573,13.580658136864136,24.810079067904798
23.938931850144076,14.014764342559177,24.810079067904798
23.95321295207458,14.459195476503506,24.810079067904798
23.967494054005083,14.914113969530094,24.810079067904798
23.981775155935587,15.379683520201127,24.810079067904798
23.99605625786609,15.856069094820487,24.810079067904798
24.010337359796594,16.343436927418303,24.810079067904798
24.024618461727098,16.841954519765604,24.810079067904798
24.0388995636576,17.35179064136454,24.810079067904798
24.053180665588105,17.873115329452332,24.810079067904798
24.06746176751861,18.406099888993904,24.810079067904798
24.081742869449112,18.950916892697613,24.810079067904798
24.096023971379616,19.507740181001715,24.810079067904798
24.11030507331012,20.076744862076268,24.810079067904798
24.124586175240623,20.65810731183312,24.810079067904798
24.138867277171126,21.252005173904738,24.810079067904798
24.15314837910163,21.85861735966878,24.810079067904798
24.167429481032134,22.47812404823476,24.810079067904798
24.181710582962637,23.1107066864427,24.810079067904798
24.19599168489314,23.756547988873795,24.810079067904798
24.210272786823644,24.415831937833694,24.810079067904798
24.224553888754148,25.088743783366805,24.810079067904798
24.23883499068465,25.77547004325407,24.810079067904798
24.253116092615155,26.476198503006763,24.810079067904798
24.26739719454566,27.19111821587399,24.810079067904798
24.281678296476166,27.920419502831166,24.810079067904798
24.295959398406666,28.664293952598086,24.810079067904798
24.310240500337173,29.42293442161808,24.810079067904798
24.324521602267673,30.196535034079123,24.810079067904798
24.33880270419818,30.985291181897985,24.810079067904798
24.35308380612868,31.789399524719855,24.810079067904798
24.367364908059187,32.60905798993219,24.810079067904798
24.381646009989687,33.44446577265371,24.810079067904798
24.395927111920194,34.2958233357401,24.810079067904798
24.410208213850698,35.16333240977386,24.810079067904798
24.4244893157812,36.047195993077224,24.810079067904798
24.438770417711705,36.94761835170505,24.810079067904798
24.45305151964221,37.864805019447736,24.810079067904798
24.467332621572712,38.79896279782823,24.810079067904798
24.481613723503216,39.750299756100404,24.810079067904798
24.49589482543372,40.71902523125674,24.810079067904798
24.510175927364223,41.7053498280238,24.810079067904798
24.524457029294727,42.709485418857405,24.810079067904798
24.53873813122523,43.731645143958765,24.810079067904798
24.553019233155734,44.77204341124352,24.810079067904798
24.567300335086237,45.83089589637933,24.810079067904798
24.58158143701674,46.90841954275794,24.810079067904798
24.595862538947245,48.00483256151189,24.810079067904798
24.610143640877748,49.12035443150788,24.810079067904798
24.62442474280825,50.255205899332715,24.810079067904798
24.638705844738755,51.40960897932458,24.810079067904798
24.65298694666926,52.58378695354695,24.810079067904798
24.667268048599762,53.77796437179913,24.810079067904798
24.681549150530266,54.99236705161809,24.810079067904798
24.69583025246077,56.22722207826568,24.810079067904798
24.710111354391273,57.48275780474324,24.810079067904798
24.724392456321777,58.75920385179174,24.810079067904798
24.73867355825228,60.05679110787688,24.810079067904798
24.752954660182784,61.37575172919824,24.810079067904798
24.767235762113287,62.71631913970492,24.810079067904798
24.78151686404379,64.07872803105873,24.810079067904798
24.795797965974295,65.46321436266713,24.810079067904798
24.810079067904798,66.87001536166764,24.810079067904798
